PLAN_ID,BENEFIT_NAME,BENEFIT_GRP,PPT_Flag,PRODCODE,ARO_PC,TYPE,TYPE2,TYPE3,MinAge,MaxAge,MinTerm,MaxTerm,Minppt,Maxppt,MaxMatAge,MinMatAge,MinPrem,MaxPrem,MinSA,MaxSA,MapTo,DBOPT,Count,RE_CODE,FA_Zero,UIN_IND,NO_UIN_IND,DBO,VAL_METHOD,Revival_Period,Post_2013_Ind,ROP_IND,Payout_opt
UFIPFS,Max Life Flexi Wealth Plus (Single Pay),Flexi Invest,0,U_FIPP,U_FIPP,UL,Plan,UL,0,70,10,30,1,1,80,18,200000,99999999999,0,99999999999,U_FIPP,99,1,0,0,0,0,1,0,36,1,0,0
UFIPFW,Max Life Flexi Wealth Plus_Whole Life (Limited Pay),Flexi Invest,0,U_FIPP,U_FIPP,UL,Plan,UL,18,55,45,82,7,20,100,100,100000,99999999999,0,99999999999,U_FIPP,99,1,0,0,0,0,1,0,36,1,0,0
TSWPPL,Max Life Smart Wealth - Lump Sum - Limited Pay Plan (Non - Par),Smart Wealth,1,C_NSWP,C_NSWP,NPAR,Plan,NPAR Savings,0,60,10,20,5,12,80,18,11000,99999999999,0,99999999999,C_NSWP,99,99,0,0,0,0,12,0,60,1,0,0
TSWPPR,Max Life Smart Wealth - Lump Sum - Regular Pay Plan (Non - Par),Smart Wealth,1,C_NSWP,C_NSWP,NPAR,Plan,NPAR Savings,0,60,10,20,5,12,80,18,11000,99999999999,0,99999999999,C_NSWP,99,99,0,0,0,0,12,0,60,1,0,0
TSWPVL,Max Life Smart Wealth - Lump Sum - Limited Pay - POS Plan (Non - Par),Smart Wealth,1,C_NSWP,C_NSWP,NPAR,Plan,NPAR Savings,0,60,10,20,5,12,65,18,11000,225000,0,99999999999,C_NSWP,99,99,0,0,0,0,12,0,60,1,0,0
TSWPVR,Max Life Smart Wealth - Lump Sum - Regular Pay - POS Plan (Non - Par),Smart Wealth,1,C_NSWP,C_NSWP,NPAR,Plan,NPAR Savings,0,60,10,20,5,12,65,18,11000,155000,0,99999999999,C_NSWP,99,99,0,0,0,0,12,0,60,1,0,0
TSWPTL,Max Life Smart Wealth - Long Term Plan (Non - Par),Smart Wealth,1,C_NSWP,C_NSWP,NPAR,Plan,NPAR Savings,4,60,7,40,6,12,99,18,11000,99999999999,0,99999999999,C_NSWP,99,99,0,0,0,0,12,0,60,1,0,0
TSWPTS,Max Life Smart Wealth - Short Term Plan (Non - Par),Smart Wealth,1,C_NSWP,C_NSWP,NPAR,Plan,NPAR Savings,5,60,7,25,6,12,85,18,11000,99999999999,0,99999999999,C_NSWP,99,99,0,0,0,0,12,0,60,1,0,0
RC19T1,Max Life COVID19 One Year Term Plus Rider,Max Life COVID19 One Year Term Plus Rider,1,C_CRCT,C_CRCT,NPAR,Rider,,18,65,1,1,1,1,66,19,271,2710,100000,1000000,C_CRCT,99,99,0,0,0,0,1,1,0,0,0,0
UTC19,Max Life COVID19 One Year Term Plus Rider,Max Life COVID19 One Year Term Plus Rider,0,U_CRCT,U_CRCT,UL,Rider,,18,65,1,1,1,1,66,19,271,2710,100000,1000000,U_CRCT,99,1,0,0,0,0,1,1,0,0,0,0
TCIGR,Max Life Critical Illness Benefit rider Regular - Gold,Max Life Critical Illness Benefit rider Regular - Gold,1,C_NCIR,C_NCIR,NPAR,Rider,,18,65,5,67,5,67,85,23,0,9999999999,100000,9999999999,C_NCIR,99,1,0,0,0,0,1,0,24,1,0,0
TCIGPR,Max Life Critical Illness Benefit rider Regular - Gold Plus,Max Life Critical Illness Benefit rider Regular - Gold Plus,1,C_NCIR,C_NCIR,NPAR,Rider,,18,65,5,67,5,67,75,23,0,9999999999,100000,9999999999,C_NCIR,99,1,0,0,0,0,1,0,24,1,0,0
TCIPR,Max Life Critical Illness Benefit rider Regular  - Platinum,Max Life Critical Illness Benefit rider Regular  - Platinum,1,C_NCIR,C_NCIR,NPAR,Rider,,18,65,5,67,5,67,85,23,0,9999999999,100000,9999999999,C_NCIR,99,1,0,0,0,0,1,0,24,1,0,0
TCIPPR,Max Life Critical Illness Benefit rider Regular - Platinum Plus,Max Life Critical Illness Benefit rider Regular - Platinum Plus,1,C_NCIR,C_NCIR,NPAR,Rider,,18,65,5,67,5,67,75,23,0,9999999999,100000,9999999999,C_NCIR,99,1,0,0,0,0,1,0,24,1,0,0
TCIPDR,Max Life Critical Illness and Disability Rider - Regular ,Max Life Critical Illness and Disability Rider - Regular ,1,C_NCIR,C_NCIR,NPAR,Rider,,18,65,5,67,5,67,75,23,0,9999999999,100000,9999999999,C_NCIR,99,1,0,0,0,0,1,0,24,1,0,0
TCIGL,Max Life Critical Illness Benefit rider Limited - Gold,Max Life Critical Illness Benefit rider Limited - Gold,1,C_NCIR,C_NCIR,NPAR,Rider,,18,65,6,67,5,66,85,23,0,9999999999,100000,9999999999,C_NCIR,99,1,0,0,0,0,1,0,24,1,0,0
TCIGPL,Max Life Critical Illness Benefit rider Limited - Gold Plus,Max Life Critical Illness Benefit rider Limited - Gold Plus,1,C_NCIR,C_NCIR,NPAR,Rider,,18,65,6,67,5,66,75,23,0,9999999999,100000,9999999999,C_NCIR,99,1,0,0,0,0,1,0,24,1,0,0
TCIPL,Max Life Critical Illness Benefit rider Limited  - Platinum,Max Life Critical Illness Benefit rider Limited  - Platinum,1,C_NCIR,C_NCIR,NPAR,Rider,,18,65,6,67,5,66,85,23,0,9999999999,100000,9999999999,C_NCIR,99,1,0,0,0,0,1,0,24,1,0,0
TCIPPL,Max Life Critical Illness Benefit rider Limited - Platinum Plus,Max Life Critical Illness Benefit rider Limited - Platinum Plus,1,C_NCIR,C_NCIR,NPAR,Rider,,18,65,6,67,5,66,75,23,0,9999999999,100000,9999999999,C_NCIR,99,1,0,0,0,0,1,0,24,1,0,0
TCIPDL,Max Life Critical Illness and Disability Rider - Limited  ,Max Life Critical Illness and Disability Rider - Limited  ,1,C_NCIR,C_NCIR,NPAR,Rider,,18,65,6,67,5,66,75,23,0,9999999999,100000,9999999999,C_NCIR,99,1,0,0,0,0,1,0,24,1,0,0
TSWPW1,Max Life Smart Wealth whole life - First Life  - Single Pay Plan (Non - Par),Smart Wealth,1,CNASWP,CNASWP,NPAR,Plan,NPAR Savings,45,65,5,56,1,1,71,50,250000,99999999999,0,99999999999,CNASWP,99,99,0,0,0,0,12,0,60,1,0,SP
TSWPW2,Max Life Smart Wealth whole life - Second Life - Single Pay Plan (Non - Par),Smart Wealth,1,CNASWP,CNASWP,NPAR,Plan,NPAR Savings,45,65,5,56,1,1,71,50,250000,99999999999,0,99999999999,CNASWP,99,99,0,0,0,0,12,0,60,1,0,SP
ESMIL,Max Life Monthly Income Advantage Plan - Limited Pay,Max Life Monthly Income Advantage Plan,1,CPMIA6,CPMIA6,PAR,Plan,Par,18,55,16,45,6,15,90,34,25000,9999999999,54000,9999999999,CPMIA6,99,99,0,0,0,0,1,0,24,1,0,0
EWOPL,Max Life Monthly Income Advantage Plan Waiver of Premium Rider - Limited Pay,Max Life Monthly Income Advantage Plan Waiver of Premium Rider - Limited Pay,1,CPMIA6,CPMIA6,PAR,Rider,,18,55,16,45,6,15,90,34,25000,9999999999,54000,9999999999,CPMIA6,99,99,0,0,2,80,1,0,24,1,0,0
TSJBR,Max Life Saral Jeevan Bima Plan - Regular Pay,Saral Jeevan Bima Plan,1,C_SJB_,C_SJB_,NPAR,Plan,NPAR Protection,18,65,5,40,5,40,70,23,3244,127585,500000,2500000,C_SJB_,99,99,0,0,0,0,1,0,60,1,0,0
TSJBL,Max Life Saral Jeevan Bima Plan - Limited Pay,Saral Jeevan Bima Plan,1,C_SJB_,C_SJB_,NPAR,Plan,NPAR Protection,18,65,5,40,5,10,70,28,4969,135531,500000,2500000,C_SJB_,99,99,0,0,0,0,1,0,60,1,0,0
TSJBS,Max Life Saral Jeevan Bima Plan - Single Pay,Saral Jeevan Bima Plan,1,C_SJB_,C_SJB_,NPAR,Plan,NPAR Protection,18,65,5,40,1,1,70,23,12822,600136,500000,2500000,C_SJB_,99,99,0,0,0,0,1,0,60,1,0,0
TCADB,Max Life  Accidental Cover Rider,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,5,67,5,67,85,23,0,9999999999,50000,10000000,C_NSSP,99,99,0,0,0,0,1,0,60,1,0,0
TCILB,Max Life Accelerated Critical Illness ,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,10,50,10,50,75,28,0,9999999999,500000,5000000,C_NSSP,99,99,0,0,0,0,1,0,60,1,0,0
TCSR60,Max Life Smart Secure Plus Plan_Return_60 Pay_Offline,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,44,10,50,16,42,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,1,0
TCST60,Max Life Smart Secure Plus Plan_60 Pay_Offline,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,44,10,67,16,42,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,0,0
TCSTPL,Max Life Smart Secure Plus Plan_Limited_Offline,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,10,67,5,15,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,0,0
TCSTPR,Max Life Smart Secure Plus Plan_Regular_Offline,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,10,67,10,67,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,0,0
TCSTRL,Max Life Smart Secure Plus Plan_Return_Limited_Offline,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,10,50,5,15,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,1,0
TCSTRR,Max Life Smart Secure Plus Plan_Return_Regular_Offline,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,10,50,10,50,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,1,0
TNSR60,Max Life Smart Secure Plus Plan_Return_60 Pay_Online,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,44,10,50,16,42,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,1,0
TNST60,Max Life Smart Secure Plus Plan_60 Pay_Online,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,44,10,67,16,42,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,0,0
TNSTPL,Max Life Smart Secure Plus Plan_Limited_Online,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,10,67,5,15,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,0,0
TNSTPR,Max Life Smart Secure Plus Plan_Regular_Online,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,10,67,10,67,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,0,0
TNSTRL,Max Life Smart Secure Plus Plan_Return_Limited_Online,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,10,50,5,15,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,1,0
TNSTRR,Max Life Smart Secure Plus Plan_Return_Regular_Online,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,10,50,10,50,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,1,0
TNSTRS,Max Life Smart Secure Plus Plan_Return_Single_Online,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,10,50,1,1,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,1,0
TCSTRS,Max Life Smart Secure Plus Plan_Return_Single_Offline,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,10,50,1,1,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,1,0
TCSTPS,Max Life Smart Secure Plus Plan_Single_Offline,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,10,67,1,1,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,0,0
TNSTPS,Max Life Smart Secure Plus Plan_Single_Online,Smart Secure Plus Plan,1,C_NSSP,C_NSSP,NPAR,Plan,NPAR Protection,18,65,10,67,1,1,85,28,0,9999999999,2000000,9999999999,C_NSSP,99,99,0,0,0,0,1,0,60,1,0,0
TIAJRC,Max Life Saral Pension Plan - Joint Life Immediate Annuity (Comm),Saral Pension Plan,1,C_SPP_,C_SPP_,GenAnn,Plan,NPAR Savings,40,80,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,C_SPP_,99,1,0,0,0,0,1,0,0,1,0,0
TIASR,Max Life Saral Pension Plan - Single Life Immediate Annuity,Saral Pension Plan,1,C_SPP_,C_SPP_,GenAnn,Plan,NPAR Savings,40,80,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,C_SPP_,99,1,0,0,0,0,1,0,0,1,0,0
TIASRC,Max Life Saral Pension Plan - Single Life Immediate Annuity (Comm),Saral Pension Plan,1,C_SPP_,C_SPP_,GenAnn,Plan,NPAR Savings,40,80,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,C_SPP_,99,1,0,0,0,0,1,0,0,1,0,0
TIAJR,Max Life Saral Pension Plan - Joint Life Immediate Annuity,Saral Pension Plan,1,C_SPP_,C_SPP_,GenAnn,Plan,NPAR Savings,40,80,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,C_SPP_,99,1,0,0,0,0,1,0,0,1,0,0
PP03,Max Life Accidental Death & Dismemberment Rider,Max Life Accidental Death & Dismemberment Rider,1,C_ADDR,C_ADDR,PAR,Rider,,18,65,5,52,5,52,70,23,50,10000,50000,10000000,C_ADDR,99,1,0,0,1,0,1,0,36,1,0,0
UCIGR,Max Life Critical Illness Benefit rider Regular - Gold,Max Life Critical Illness Benefit rider Regular - Gold,1,U_LCIR,U_LCIR,UL,Rider,UL,18,65,5,40,5,40,85,18,23,1002800,100000,10000000,U_LCIR,99,1,0,0,0,0,1,0,36,1,0,0
UCIGPR,Max Life Critical Illness Benefit rider Regular - Gold Plus,Max Life Critical Illness Benefit rider Regular - Gold Plus,1,U_LCIR,U_LCIR,UL,Rider,UL,18,65,5,40,5,40,75,18,23,1002800,100000,10000000,U_LCIR,99,1,0,0,0,0,1,0,36,1,0,0
UCIPR,Max Life Critical Illness Benefit rider Regular  - Platinum,Max Life Critical Illness Benefit rider Regular  - Platinum,1,U_LCIR,U_LCIR,UL,Rider,UL,18,65,5,40,5,40,85,18,23,1002800,100000,10000000,U_LCIR,99,1,0,0,0,0,1,0,36,1,0,0
UCIPPR,Max Life Critical Illness Benefit rider Regular - Platinum Plus,Max Life Critical Illness Benefit rider Regular - Platinum Plus,1,U_LCIR,U_LCIR,UL,Rider,UL,18,65,5,40,5,40,75,18,23,1002800,100000,10000000,U_LCIR,99,1,0,0,0,0,1,0,36,1,0,0
UCIPDR,Max Life Critical Illness and Disability Rider - Regular ,Max Life Critical Illness and Disability Rider - Regular ,1,U_LCIR,U_LCIR,UL,Rider,UL,18,65,5,40,5,40,75,18,23,1002800,100000,10000000,U_LCIR,99,1,0,0,0,0,1,0,36,1,0,0
UCIGL,Max Life Critical Illness Benefit rider Limited - Gold,Max Life Critical Illness Benefit rider Limited - Gold,1,U_LCIR,U_LCIR,UL,Rider,UL,18,65,5,10,5,9,85,18,23,1002800,100000,10000000,U_LCIR,99,1,0,0,0,0,1,0,36,1,0,0
UCIGPL,Max Life Critical Illness Benefit rider Limited - Gold Plus,Max Life Critical Illness Benefit rider Limited - Gold Plus,1,U_LCIR,U_LCIR,UL,Rider,UL,18,65,5,10,5,9,75,18,23,1002800,100000,10000000,U_LCIR,99,1,0,0,0,0,1,0,36,1,0,0
UCIPL,Max Life Critical Illness Benefit rider Limited  - Platinum,Max Life Critical Illness Benefit rider Limited  - Platinum,1,U_LCIR,U_LCIR,UL,Rider,UL,18,65,5,10,5,9,85,18,23,1002800,100000,10000000,U_LCIR,99,1,0,0,0,0,1,0,36,1,0,0
UCIPPL,Max Life Critical Illness Benefit rider Limited - Platinum Plus,Max Life Critical Illness Benefit rider Limited - Platinum Plus,1,U_LCIR,U_LCIR,UL,Rider,UL,18,65,5,10,5,9,75,18,23,1002800,100000,10000000,U_LCIR,99,1,0,0,0,0,1,0,36,1,0,0
UCIPDL,Max Life Critical Illness and Disability Rider - Limited  ,Max Life Critical Illness and Disability Rider - Limited  ,1,U_LCIR,U_LCIR,UL,Rider,UL,18,65,5,10,5,9,75,18,23,1002800,100000,10000000,U_LCIR,99,1,0,0,0,0,1,0,36,1,0,0
TSPCB,PCB Rider,Smart Wealth Income Plan,1,C_SWIP_PCB,C_SWIP_PCB,PAR,Rider,Par,18,60,16,67,6,15,85,60,29095,9999999999,500000,9999999999,C_SWIP,99,1,0,0,0,0,1,0,60,1,0,0
TSWDI,SWIP Deferred Income,Smart Wealth Income Plan,1,C_SWIP,C_SWIP,PAR,Base,Par,0,60,16,100,8,15,100,60,29095,9999999999,500000,9999999999,C_SWIP,99,1,0,0,0,0,1,0,60,1,0,0
TSWDIB,SWIP Deferred Income with PCB,Smart Wealth Income Plan,1,C_SWIP,C_SWIP,PAR,Base,Par,18,55,16,67,8,15,85,60,29095,9999999999,500000,9999999999,C_SWIP,99,1,0,0,0,0,1,0,60,1,0,0
TSWEI,SWIP Early Income,Smart Wealth Income Plan,1,C_SWIP,C_SWIP,PAR,Base,Par,0,60,16,100,6,12,100,60,29095,9999999999,500000,9999999999,C_SWIP,99,1,0,0,0,0,1,0,60,1,0,0
TSWEIB,SWIP Early income PCB,Smart Wealth Income Plan,1,C_SWIP,C_SWIP,PAR,Base,Par,18,55,16,67,6,12,85,60,29095,9999999999,500000,9999999999,C_SWIP,99,1,0,0,0,0,1,0,60,1,0,0
TSWEM,SWIP Money Back,Smart Wealth Income Plan,1,C_SWIP,C_SWIP,PAR,Base,Par,0,60,16,100,6,12,100,75,29095,9999999999,500000,9999999999,C_SWIP,99,1,0,0,0,0,1,0,60,1,0,0
TSWEMB,SWIP Money Back PCB,Smart Wealth Income Plan,1,C_SWIP,C_SWIP,PAR,Base,Par,18,55,16,67,6,12,85,75,29095,9999999999,500000,9999999999,C_SWIP,99,1,0,0,0,0,1,0,60,1,0,0
TSWVTL,Max Life Smart Wealth - Long Term Plan - POS Plan (Non - Par),Smart Wealth,1,CNSWP5,CNSWP5,NPAR,Plan,NPAR Savings,4,60,7,40,6,12,99,18,11000,99999999999,0,99999999999,CNSWP5,99,99,0,0,0,0,12,0,60,1,0,0
TSWVTS,Max Life Smart Wealth - Short Term Plan - POS Plan (Non - Par),Smart Wealth,1,CNSWP5,CNSWP5,NPAR,Plan,NPAR Savings,5,60,7,25,6,12,85,18,11000,99999999999,0,99999999999,CNSWP5,99,99,0,0,0,0,12,0,60,1,0,0
TSWRW1,Max Life Smart Wealth whole life - First Life - Regular Pay Plan (Non - Par),Smart Wealth,1,CNASW5,CNASW5,NPAR,Plan,NPAR Savings,40,65,6,61,6,6,71,46,50000,750000,0,99999999999,CNASW5,99,99,0,0,0,0,12,0,60,1,0,RP
TSWRW2,Max Life Smart Wealth whole life - Second Life - Regular Pay Plan (Non - Par),Smart Wealth,1,CNASW5,CNASW5,NPAR,Plan,NPAR Savings,40,65,6,61,6,6,71,46,50000,750000,0,99999999999,CNASW5,99,99,0,0,0,0,12,0,60,1,0,RP
TIAGSR,Max Life Smart Guaranteed Pension Plan - Single Life Immediate Annuity ROP,Max Life Smart Guaranteed Pension Plan,1,C_NSGR,C_NSGR,GenAnn,Plan,NPAR Savings,30,85,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,C_NSGR,99,1,0,0,0,0,1,0,0,1,1,0
TIAGJR,Max Life Smart Guaranteed Pension Plan - Joint Life Immediate Annuity ROP,Max Life Smart Guaranteed Pension Plan,1,C_NSGR,C_NSGR,GenAnn,Plan,NPAR Savings,30,85,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,C_NSGR,99,1,0,0,0,0,1,0,0,1,1,0
TIAGS,Max Life Smart Guaranteed Pension Plan - Single Life Immediate Annuity ,Max Life Smart Guaranteed Pension Plan,1,C_NSGP,C_NSGP,GenAnn,Plan,NPAR Savings,30,85,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,C_NSGP,99,1,0,0,0,0,1,0,0,1,0,0
TIAGJ,Max Life Smart Guaranteed Pension Plan - Joint Life Immediate Annuity,Max Life Smart Guaranteed Pension Plan,1,C_NSGP,C_NSGP,GenAnn,Plan,NPAR Savings,30,85,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,C_NSGP,99,1,0,0,0,0,1,0,0,1,0,0
TIAGSF,Max Life Smart Guaranteed Pension Plan - Single Life Immediate Annuity FIB,Max Life Smart Guaranteed Pension Plan,1,C_NSGR,C_NSGR,GenAnn,Plan,NPAR Savings,30,85,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,C_NSGR,99,1,0,0,0,0,1,0,0,1,0,0
TIAGJF,Max Life Smart Guaranteed Pension Plan - Joint Life Immediate Annuity FIB,Max Life Smart Guaranteed Pension Plan,1,C_NSGR,C_NSGR,GenAnn,Plan,NPAR Savings,30,85,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,C_NSGR,99,1,0,0,0,0,1,0,0,1,0,0
UFWAFL,Max Life Flexi Wealth Advantage (Limited Pay),Max Life Flexi Wealth Advantage,0,U_FWAP,U_FWAP,UL,Plan,UL,0,60,10,20,5,19,75,18,50000,9999999999,0,9999999999,U_FWAP,99,1,0,0,0,0,1,0,36,1,0,0
UFWAFR,Max Life Flexi Wealth Advantage (Regular Pay),Max Life Flexi Wealth Advantage,0,U_FWAP,U_FWAP,UL,Plan,UL,0,60,10,30,10,30,65,18,25000,9999999999,0,9999999999,U_FWAP,99,1,0,0,0,0,1,0,36,1,0,0
UFWAFS,Max Life Flexi Wealth Advantage (Single Pay),Max Life Flexi Wealth Advantage,0,U_FWAP,U_FWAP,UL,Plan,UL,0,70,10,30,1,1,99,18,200000,9999999999,0,9999999999,U_FWAP,99,1,0,0,0,0,1,0,36,1,0,0
UFWAFW,Max Life Flexi Wealth Advantage - Whole Life (Limited Pay),Max Life Flexi Wealth Advantage,0,U_FWAP,U_FWAP,UL,Plan,UL,0,60,30,100,5,20,100,100,100000,9999999999,0,9999999999,U_FWAP,99,1,0,0,0,0,1,0,36,1,0,0
UFWAPL,Max Life Flexi Wealth Advantage Premium (Limited Pay),Max Life Flexi Wealth Advantage,1,U_FWAP,U_FWAP,UL,Plan,UL,0,60,10,20,5,19,75,18,50000,9999999999,0,9999999999,U_FWAP,99,0,0,1,0,0,1,0,36,1,0,0
UFWAPR,Max Life Flexi Wealth Advantage Premium (Regular Pay),Max Life Flexi Wealth Advantage,1,U_FWAP,U_FWAP,UL,Plan,UL,0,60,10,30,10,30,65,18,25000,9999999999,0,9999999999,U_FWAP,99,0,0,1,0,0,1,0,36,1,0,0
UFWAPS,Max Life Flexi Wealth Advantage Premium (Single Pay),Max Life Flexi Wealth Advantage,1,U_FWAP,U_FWAP,UL,Plan,UL,0,70,10,30,1,1,99,18,200000,9999999999,0,9999999999,U_FWAP,99,0,0,1,0,0,1,0,36,1,0,0
UFWAPW,Max Life Flexi Wealth Advantage Premium - Whole Life (Limited Pay),Max Life Flexi Wealth Advantage,1,U_FWAP,U_FWAP,UL,Plan,UL,0,60,30,100,5,20,100,100,100000,9999999999,0,9999999999,U_FWAP,99,0,0,1,0,0,1,0,36,1,0,0
UFWARL,Max Life Flexi Wealth Advantage Risk (Limited Pay),Max Life Flexi Wealth Advantage,0,U_FWAP,U_FWAP,UL,Plan,UL,0,60,10,20,5,19,75,18,50000,9999999999,350000,9999999999,U_FWAP,99,0,0,0,0,0,1,0,36,1,0,0
UFWARR,Max Life Flexi Wealth Advantage Risk (Regular Pay),Max Life Flexi Wealth Advantage,0,U_FWAP,U_FWAP,UL,Plan,UL,0,60,10,30,10,30,65,18,25000,9999999999,175000,9999999999,U_FWAP,99,0,0,0,0,0,1,0,36,1,0,0
UFWARS,Max Life Flexi Wealth Advantage Risk (Single Pay),Max Life Flexi Wealth Advantage,0,U_FWAP,U_FWAP,UL,Plan,UL,0,70,10,30,1,1,99,18,200000,9999999999,250000,9999999999,U_FWAP,99,0,0,0,0,0,1,0,36,1,0,0
UFWARW,Max Life Flexi Wealth Advantage Risk - Whole Life (Limited Pay),Max Life Flexi Wealth Advantage,0,U_FWAP,U_FWAP,UL,Plan,UL,0,60,30,100,5,20,100,100,100000,9999999999,700000,9999999999,U_FWAP,99,0,0,0,0,0,1,0,36,1,0,0
ULWP,Max Life Wavier of Premium - ULIP,Max Life Flexi Wealth Advantage,0,U_FWAP_WOP,U_FWAP_WOP,UL,Rider,UL,18,60,5,30,1,30,65,18,0,9999999999,0,9999999999,U_FWAP,99,1,0,0,0,0,1,0,36,1,0,0
TSFDGS,Max Life Smart Fixed Return Digital Plan - Gold (Single Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,1,5,60,18,35000,9999999999,43750,9999999999,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,SP
TSFDG1,Max Life Smart Fixed Return Digital Plan - First Life - Gold (Single Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,1,5,60,18,35000,9999999999,43750,9999999999,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,SP
TSFDG2,Max Life Smart Fixed Return Digital Plan - Second Life - Gold (Single Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,1,5,60,18,35000,9999999999,43750,9999999999,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,SP
TSFDPL,Max Life Smart Fixed Return Digital Plan - Platinum (Limited Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,5,5,60,18,11000,9999999999,43750,9999999999,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,LP
TSFDPR,Max Life Smart Fixed Return Digital Plan - Platinum (Regular Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,5,5,55,18,11000,9999999999,43750,9999999999,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,RP
TSFDTL,Max Life Smart Fixed Return Digital Plan - Titanium (Limited Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,5,5,60,18,11000,9999999999,43750,9999999999,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,LP
TSFDTR,Max Life Smart Fixed Return Digital Plan - Titanium (Regular Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,5,5,55,18,11000,9999999999,43750,9999999999,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,RP
